230100949,228003783,226929193,226605086,225798920,225798920,225798920,225798920,227094446,229441501,
230099062,228001231,226926067,226600403,225793223,225793223,225793223,225793223,227086367,229429752,
230103036,228006551,226931918,226608142,225804572,225804572,225804572,225804572,227099044,229441296,
230104336,228007915,226933106,226608795,225803357,225803357,225803357,225803357,227098730,229439837,
230100758,228004160,226930834,226606602,225801097,225801097,225801097,225801097,227100552,229444282,
230099718,228002000,226927389,226604460,225794274,225794274,225794274,225794274,227090981,229428977,
230101700,228003810,226929388,226605888,225797369,225797369,225797369,225797369,227094259,229438610,
230099893,228003275,226928147,226605315,225798133,225798133,225798133,225798133,227091899,229435517,
230101702,228003489,226928501,226604345,225798444,225798444,225798444,225798444,227095095,229439645,
230098050,228001541,226927443,226604290,225794423,225794423,225794423,225794423,227088229,229432900,
230099743,228002915,226927902,226603204,225795652,225795652,225795652,225795652,227087463,229430967,
230101763,228004076,226930641,226607828,225804461,225804461,225804461,225804461,227100986,229449505,
230104464,228006802,226931806,226607587,225802376,225802376,225802376,225802376,227102332,229450885,
230099621,228003191,226929707,226606248,225802210,225802210,225802210,225802210,227096267,229448682,
230097890,228001479,226927421,226602586,225795129,225795129,225795129,225795129,227091241,229436260,
230101406,228004749,226929886,226606783,225800391,225800391,225800391,225800391,227093496,229434842,
230099921,228004156,226929786,226605586,225802956,225802956,225802956,225802956,227100455,229448154,
230098634,228000671,226926607,226602769,225798496,225798496,225798496,225798496,227096964,229444262,
230101824,228003146,226928717,226605327,225798667,225798667,225798667,225798667,227093576,229437376,
230101367,228003476,226929160,226604398,225799550,225799550,225799550,225799550,227095071,229433615,
230101495,228004738,226930160,226606626,225803632,225803632,225803632,225803632,227099317,229443810,
230101540,228005299,226930396,226608024,225802020,225802020,225802020,225802020,227092832,229438166,
230101533,228002732,226929523,226605569,225797887,225797887,225797887,225797887,227095240,229443842,
230100989,228004136,226930817,226606652,225797417,225797417,225797417,225797417,227094566,229439134,
230099603,228002207,226926995,226602640,225796624,225796624,225796624,225796624,227088549,229437118,
230098613,228003076,226927920,226603233,225798168,225798168,225798168,225798168,227090717,229438378,
230099850,228001983,226927384,226603894,225797956,225797956,225797956,225797956,227092046,229440410,
230101838,228005049,226930548,226607991,225801391,225801391,225801391,225801391,227093535,229436840,
230101624,228003681,226930297,226606500,225799393,225799393,225799393,225799393,227097418,229442897,
230099690,228001962,226927693,226605671,225799553,225799553,225799553,225799553,227092388,229431801,
230103285,228006391,226931672,226606069,225801589,225801589,225801589,225801589,227094232,229439751,
230102103,228005178,226931697,226608699,225804282,225804282,225804282,225804282,227100403,229444417,
230100521,228002227,226927994,226604196,225796691,225796691,225796691,225796691,227092025,229429403,
230105324,228007699,226933301,226610428,225805376,225805376,225805376,225805376,227098657,229441696,
230101623,228005295,226930850,226608343,225806776,225806776,225806776,225806776,227104903,229451961,
230102286,228005678,226932580,226608226,225800390,225800390,225800390,225800390,227097215,229449872,
230101823,228004186,226929121,226606049,225800863,225800863,225800863,225800863,227093792,229442230,
230102079,228002638,226929104,226604088,225801403,225801403,225801403,225801403,227093969,229436416,
230099575,228000717,226927400,226602051,225797151,225797151,225797151,225797151,227092322,229441068,
230101541,228005286,226931573,226607016,225800843,225800843,225800843,225800843,227092066,229439448,
230097557,227999986,226925007,226600927,225796550,225796550,225796550,225796550,227094174,229444724,
230101809,228004601,226930078,226606352,225802832,225802832,225802832,225802832,227098263,229442175,
230098040,228001515,226927943,226605987,225801539,225801539,225801539,225801539,227095569,229449129,
230100055,228002673,226927635,226603699,225796768,225796768,225796768,225796768,227093019,229438639,
230103478,228005313,226931304,226607241,225802780,225802780,225802780,225802780,227100150,229443396,
230101758,228005248,226931289,226607404,225800806,225800806,225800806,225800806,227093597,229442264,
230103885,228006932,226931743,226606911,225802051,225802051,225802051,225802051,227093981,229442426,
230099423,228003792,226928981,226604680,225797811,225797811,225797811,225797811,227091919,229442350,
230101934,228004812,226929543,226606170,225801645,225801645,225801645,225801645,227098378,229441456,
230104115,228006515,226932398,226607432,225805553,225805553,225805553,225805553,227100542,229443745,
230098190,228001136,226927397,226602996,225796214,225796214,225796214,225796214,227096922,229436567,
230099037,228002624,226928279,226604652,225799970,225799970,225799970,225799970,227098198,229445623,
230102724,228004578,226930051,226606052,225800878,225800878,225800878,225800878,227094921,229442785,
230096851,227999426,226924912,226601570,225796807,225796807,225796807,225796807,227090743,229439741,
230096492,228000219,226925430,226602053,225791591,225791591,225791591,225791591,227085695,229436667,
230099777,228004228,226929849,226606106,225801326,225801326,225801326,225801326,227099045,229441946,
